Student_ID,First_Name,Last_Name,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S5150,Maria,Davis,0,20,1,71.6,43.34,68.24,60.84,63.69,4.42,87.64,63.93,1.0,27.5,0,1,4,1,3,8.6
S5151,Emma,Jones,0,18,2,,99.15,83.11,96.28,81.18,1.63,55.14,94.66,1.0,18.0,0,1,1,1,5,8.9
S5152,John,Smith,1,22,0,79.08,88.0,52.83,75.74,57.3,6.11,51.49,98.9,4.0,29.3,0,1,3,1,5,7.5
S5153,Ahmed,Smith,1,22,0,92.81,92.13,87.37,74.05,86.02,7.86,91.83,83.96,4.0,24.8,1,1,4,1,1,7.9
S5154,Ali,Smith,0,23,0,65.42,81.66,65.77,99.81,71.13,6.67,56.56,98.51,3.0,26.5,0,1,4,2,8,6.6
S5155,Liam,Jones,1,20,1,91.08,51.16,47.64,69.2,67.67,3.18,57.74,64.39,4.0,22.0,1,0,1,0,7,4.3
S5156,Sara,Johnson,0,21,0,78.3,41.86,47.16,92.71,90.36,1.4,80.33,90.76,2.0,26.7,0,1,4,2,8,4.6
S5157,Maria,Smith,0,18,1,65.03,91.88,49.89,93.12,75.3,7.94,90.84,83.92,2.0,19.8,0,1,3,2,3,8.9
S5158,Sara,Davis,0,19,1,64.76,63.78,93.43,61.63,68.92,3.24,59.48,63.16,4.0,19.2,0,1,0,1,7,6.0
S5159,Ali,Brown,1,22,0,68.06,55.83,99.46,54.74,93.91,0.22,55.71,65.92,1.0,26.8,0,0,3,1,7,7.9
S5160,Omar,Jones,1,20,3,81.13,73.7,61.42,,68.41,5.71,53.87,74.43,0.0,5.4,0,1,2,1,2,5.1
S5161,Sara,Davis,1,23,2,61.54,65.25,57.53,71.29,92.95,2.47,51.24,89.58,2.0,17.0,0,1,4,0,3,6.7
S5162,Ali,Williams,0,21,1,96.02,79.1,53.13,50.11,75.21,8.41,55.82,93.61,4.0,26.8,0,0,1,0,6,4.8
S5163,Liam,Williams,1,21,1,78.75,69.03,89.43,74.95,60.4,1.43,97.13,81.7,3.0,9.9,0,1,2,2,4,8.0
S5164,Emma,Brown,1,24,2,96.0,81.83,52.55,80.97,80.64,4.35,54.76,86.08,4.0,29.0,0,1,4,1,4,4.8
S5165,John,Johnson,0,18,0,52.32,91.21,95.45,88.8,64.27,2.53,79.88,63.19,2.0,23.5,0,1,4,2,1,7.5
S5166,Liam,Smith,1,22,1,67.13,51.73,80.04,97.15,57.36,6.9,96.05,87.05,2.0,24.1,1,0,0,2,8,4.8
S5167,Maria,Jones,1,18,0,51.14,59.77,93.83,,54.33,5.49,81.39,80.25,2.0,21.6,0,0,1,0,2,8.1
S5168,Ali,Davis,1,23,1,63.61,66.21,73.24,97.01,62.08,7.91,51.64,61.15,0.0,16.2,0,1,3,2,6,6.5
S5169,Sara,Smith,0,19,0,93.1,97.72,81.44,51.61,86.83,4.59,79.82,97.51,4.0,16.5,1,1,4,2,10,6.1
S5170,Maria,Davis,1,19,3,51.83,61.92,77.17,85.59,91.9,0.05,95.15,75.64,1.0,26.0,1,1,2,2,10,5.7
S5171,John,Jones,0,19,2,71.81,62.87,89.87,,93.09,2.15,66.13,89.72,3.0,8.5,0,1,4,2,1,7.4
S5172,Emma,Williams,0,21,1,55.88,79.21,90.15,59.38,63.51,9.99,65.68,76.28,1.0,18.1,0,1,3,2,1,4.4
S5173,Omar,Smith,0,22,0,70.84,65.15,75.39,90.02,83.05,4.05,62.44,96.65,1.0,12.7,1,1,2,2,10,8.3
S5174,Maria,Brown,1,18,2,91.94,97.07,77.95,70.86,61.52,6.2,75.28,57.06,4.0,29.6,0,1,1,0,2,7.8
S5175,Omar,Johnson,1,18,2,81.15,93.67,95.31,95.83,81.14,9.05,61.9,77.31,0.0,5.1,0,1,0,1,6,5.9
S5176,Ali,Brown,1,23,2,86.84,70.8,95.79,52.12,94.36,0.21,86.19,51.26,3.0,6.6,0,1,2,0,4,8.9
S5177,John,Johnson,0,19,1,67.46,78.69,79.85,90.11,52.04,6.6,82.24,59.87,3.0,29.2,0,1,4,2,8,8.2
S5178,Sara,Davis,0,22,0,97.22,43.48,40.47,,99.26,2.88,70.04,64.05,4.0,18.6,1,1,3,2,7,5.4
S5179,John,Smith,1,22,1,85.46,81.74,46.26,58.83,91.35,2.79,86.13,73.63,3.0,8.5,0,1,4,0,4,8.4
S5180,John,Smith,0,23,3,71.09,82.43,91.48,73.87,88.08,2.25,54.92,91.01,2.0,16.2,1,1,1,0,4,4.5
S5181,Ahmed,Johnson,1,20,1,71.32,61.55,45.08,69.78,84.57,8.23,87.48,73.33,4.0,13.1,0,1,2,2,5,7.4
S5182,John,Williams,1,22,0,95.93,53.18,52.81,74.31,88.51,3.73,80.15,78.06,4.0,27.8,0,1,3,0,7,4.7
S5183,John,Jones,1,22,1,78.82,94.9,53.83,97.0,99.73,0.67,81.5,96.2,2.0,22.2,0,1,4,1,10,8.9
S5184,Liam,Brown,1,18,1,,65.6,76.01,82.87,88.51,0.97,53.23,87.83,0.0,8.3,1,1,3,2,9,4.2
S5185,Maria,Davis,1,23,1,,79.22,74.6,64.52,67.58,1.49,80.91,52.51,2.0,18.4,0,1,4,1,5,5.2
S5186,Sara,Brown,1,22,0,61.18,42.0,57.37,58.65,80.7,8.99,74.71,58.82,2.0,8.4,0,1,0,1,3,6.7
S5187,Liam,Brown,1,22,2,86.18,64.84,52.46,71.0,66.85,4.27,74.29,51.91,4.0,21.6,0,1,0,0,9,6.9
S5188,Liam,Davis,0,18,0,80.39,89.04,85.87,72.58,98.5,9.16,66.09,53.45,3.0,23.2,0,1,4,1,1,6.6
S5189,Maria,Davis,1,22,1,75.07,63.25,96.13,,95.01,8.17,50.38,66.94,1.0,19.1,0,1,4,2,2,7.7
S5190,Maria,Smith,0,18,2,81.2,76.19,43.17,,78.38,8.38,71.13,86.39,2.0,29.1,0,1,4,1,4,4.0
S5191,Ali,Brown,0,20,0,60.41,52.59,47.99,88.38,89.06,2.87,70.05,62.22,0.0,28.6,1,1,4,2,6,6.8
S5192,Maria,Jones,1,21,1,89.7,64.99,78.53,54.92,95.48,2.71,71.14,69.61,4.0,10.1,0,1,1,1,3,7.1
S5193,Ahmed,Jones,0,24,2,97.41,95.66,88.27,78.02,62.18,5.6,80.6,69.69,4.0,5.0,0,0,0,2,10,5.0
S5194,Ahmed,Johnson,0,18,2,94.56,73.99,87.47,81.18,78.97,4.18,65.0,79.52,4.0,21.6,0,1,0,2,3,7.3
S5195,Liam,Davis,0,18,1,66.07,94.12,83.18,60.34,74.09,5.09,63.47,94.65,3.0,16.9,0,1,4,2,9,7.3
S5196,Omar,Smith,1,22,1,70.3,94.12,93.25,91.3,88.58,0.53,74.89,99.16,1.0,13.4,0,1,4,0,3,6.7
S5197,Ali,Jones,1,18,2,,96.65,53.04,80.77,68.95,9.72,79.62,80.23,4.0,27.9,1,1,2,1,5,5.3
S5198,Omar,Williams,1,23,1,79.76,93.72,46.44,82.29,85.45,0.58,78.37,75.25,3.0,29.5,0,1,1,2,3,6.1
S5199,Omar,Smith,1,19,0,77.4,40.2,76.92,74.89,70.15,1.79,94.08,84.09,0.0,28.3,0,1,4,2,1,5.4
S5200,Liam,Smith,1,19,3,96.33,96.04,89.34,95.48,55.55,6.78,88.46,83.4,3.0,17.5,1,1,4,2,5,7.8
S5201,Emma,Jones,0,20,2,,48.25,74.92,84.7,55.36,1.56,52.61,76.2,3.0,22.6,0,1,0,0,5,7.1
S5202,Liam,Williams,0,18,2,75.75,42.4,97.78,69.09,55.95,1.07,78.17,86.85,1.0,9.3,0,1,3,2,3,4.8
S5203,Sara,Johnson,1,23,1,52.1,43.32,87.73,61.93,51.63,1.54,70.89,74.56,0.0,28.8,1,0,4,0,9,6.8
S5204,Sara,Jones,0,22,0,53.47,60.93,82.05,53.55,76.65,0.62,68.05,99.82,1.0,12.1,0,0,4,2,10,8.5
S5205,Maria,Williams,0,22,1,50.37,77.25,43.62,58.27,83.6,2.51,97.89,52.45,1.0,9.8,0,1,4,2,4,8.2
S5206,Maria,Smith,0,24,2,95.66,64.14,46.46,99.63,56.34,2.71,72.84,72.16,4.0,6.5,0,1,3,1,3,8.5
S5207,Emma,Williams,0,21,3,70.42,41.53,87.09,70.34,80.59,4.99,85.97,69.85,0.0,18.8,1,1,2,0,5,8.6
S5208,Maria,Smith,1,20,2,73.43,68.59,51.89,94.93,79.89,4.39,98.35,88.52,2.0,28.7,0,1,0,1,7,4.9
S5209,Sara,Jones,1,23,0,,66.53,41.73,,57.35,4.74,57.55,59.54,0.0,8.4,0,1,2,0,2,7.6
S5210,Omar,Davis,1,23,2,80.46,85.41,94.65,71.27,70.2,6.16,52.73,71.7,4.0,8.0,0,1,1,2,5,7.2
S5211,Liam,Jones,0,24,1,80.48,56.78,93.45,98.03,87.76,2.31,65.68,84.9,2.0,11.8,1,1,3,2,3,4.2
S5212,John,Brown,0,24,0,64.83,53.05,53.11,54.56,50.84,1.35,52.22,80.16,3.0,21.6,0,1,1,1,9,7.9
S5213,Ahmed,Brown,1,22,1,91.7,55.36,86.81,,57.35,8.79,55.84,77.26,3.0,18.7,0,1,4,1,8,5.0
S5214,John,Brown,1,21,0,58.29,58.22,42.88,95.96,99.79,6.34,99.59,71.75,0.0,7.4,0,1,2,1,9,8.6
S5215,John,Jones,0,22,1,52.66,75.95,57.1,97.48,86.68,0.61,98.01,87.6,0.0,16.1,0,1,4,0,6,8.2
S5216,Sara,Johnson,1,21,0,59.58,68.29,77.42,92.3,73.21,9.61,84.56,82.32,2.0,6.7,1,1,1,1,4,7.8
S5217,John,Jones,1,19,1,63.39,60.21,85.79,,81.49,6.93,87.65,93.74,1.0,26.3,0,0,4,1,9,7.5
S5218,Liam,Davis,0,23,2,64.12,62.46,40.62,82.61,92.31,1.52,57.02,86.65,2.0,7.7,1,1,2,1,4,6.4
S5219,Emma,Williams,0,24,2,83.53,62.26,59.57,61.02,92.12,9.69,79.76,57.02,2.0,16.8,0,0,3,0,4,8.0
S5220,Ali,Jones,1,19,2,60.89,98.34,52.86,86.53,66.24,3.65,57.72,80.98,4.0,17.8,0,1,4,2,2,8.1
S5221,Maria,Jones,0,22,1,83.83,53.98,99.93,98.92,74.56,9.85,68.92,52.23,0.0,18.3,0,1,4,1,1,4.5
S5222,Ali,Smith,1,20,2,54.56,89.08,80.26,76.3,81.9,1.03,67.27,69.37,0.0,20.2,0,1,2,2,10,5.7
S5223,Omar,Smith,0,18,1,57.36,82.49,64.34,,53.59,1.6,80.7,70.6,1.0,22.5,0,0,4,1,4,5.6
S5224,Liam,Smith,0,20,2,75.44,40.33,44.54,78.67,97.29,6.57,53.98,92.74,4.0,5.1,1,1,1,1,6,4.6
S5225,Liam,Jones,1,20,1,,99.59,75.92,84.53,71.64,0.22,55.17,59.02,0.0,5.8,0,1,4,2,4,8.9
S5226,Ahmed,Johnson,0,18,2,92.98,85.39,78.5,60.41,68.54,0.19,80.5,82.18,4.0,20.3,0,1,4,1,4,6.9
S5227,Liam,Williams,1,23,1,98.44,80.95,88.98,85.96,95.36,7.92,81.81,59.62,4.0,9.6,0,1,4,1,2,6.9
S5228,Maria,Williams,0,19,3,82.52,64.32,57.31,79.37,55.91,1.68,66.99,97.43,0.0,25.8,1,1,1,1,3,5.9
S5229,Liam,Davis,1,19,2,83.79,73.31,98.89,80.62,51.96,9.19,57.34,76.47,2.0,20.7,0,1,2,2,3,7.8
S5230,John,Johnson,0,23,1,81.25,55.2,66.37,65.3,84.25,4.26,94.3,85.41,1.0,29.5,1,1,4,0,7,6.4
S5231,Ahmed,Johnson,0,18,2,,42.13,57.76,57.76,69.25,8.74,52.65,82.33,1.0,23.2,0,1,0,2,4,7.7
S5232,Maria,Williams,1,21,0,57.36,90.16,60.91,81.17,88.22,4.18,85.87,65.18,1.0,7.3,0,0,0,1,3,8.4
S5233,Emma,Brown,0,20,1,77.19,93.79,71.18,79.31,53.43,5.3,57.0,95.06,4.0,9.3,0,1,4,2,5,7.3
S5234,Emma,Smith,1,22,2,69.3,49.75,96.2,66.9,69.19,3.17,81.87,81.36,2.0,6.2,0,1,4,1,4,7.1
S5235,Emma,Smith,0,19,2,72.13,87.22,84.11,64.79,61.77,6.58,83.18,75.52,4.0,23.5,0,1,1,2,1,7.9
S5236,Emma,Williams,0,23,1,76.18,84.47,74.63,67.36,86.98,3.18,90.21,76.42,2.0,8.2,1,1,4,2,6,6.5
S5237,John,Johnson,1,22,0,56.42,50.7,49.77,74.49,61.36,2.23,69.75,94.53,1.0,21.6,1,1,4,2,5,8.1
S5238,Liam,Davis,0,24,1,67.97,65.31,48.96,98.74,72.9,0.81,51.09,52.96,1.0,18.9,0,1,2,1,7,4.5
S5239,Ali,Brown,0,18,1,53.17,65.37,70.13,88.18,90.94,0.58,90.55,69.45,1.0,20.8,0,1,1,0,8,5.2
S5240,Maria,Williams,1,22,0,98.98,85.6,83.72,92.59,95.77,3.06,72.2,92.08,3.0,17.7,1,1,4,1,3,8.6
S5241,John,Smith,0,22,2,55.93,90.26,85.06,75.28,86.13,7.36,92.35,51.88,1.0,5.3,1,1,2,1,4,4.9
S5242,Emma,Jones,1,20,0,62.93,45.69,53.55,76.31,71.46,2.06,88.8,81.96,4.0,11.3,1,1,3,0,5,6.3
S5243,Omar,Johnson,1,18,2,94.56,73.78,46.01,60.22,78.6,2.99,74.92,70.16,4.0,27.1,0,1,2,0,8,6.4
S5244,Liam,Jones,1,22,0,74.14,85.7,63.07,,84.48,9.05,99.97,60.23,0.0,28.2,1,1,4,1,10,6.1
S5245,Ali,Davis,0,19,0,56.78,87.17,95.09,71.08,93.75,6.39,73.1,80.57,2.0,7.4,0,0,0,2,7,8.3
S5246,Omar,Williams,0,18,1,69.21,48.88,72.72,87.12,94.43,9.2,84.83,91.55,1.0,28.8,0,1,0,1,7,7.7
S5247,Ahmed,Smith,1,19,0,55.79,71.53,59.21,,96.55,9.11,83.49,73.37,2.0,21.8,1,1,0,0,5,8.1
S5248,Omar,Brown,0,23,2,60.01,91.45,59.42,55.43,90.54,0.63,75.9,57.34,0.0,28.1,0,1,0,2,4,9.0
S5249,Ahmed,Jones,1,23,1,52.6,59.11,47.93,58.65,57.34,9.55,79.27,65.31,1.0,15.0,0,1,4,2,1,8.9
S5250,Ahmed,Brown,0,24,2,71.91,65.51,68.39,90.58,87.38,0.51,89.93,99.07,0.0,7.5,0,1,4,1,6,8.5
S5251,Emma,Davis,1,21,1,90.33,88.26,87.48,,90.73,9.26,78.58,55.55,4.0,12.6,0,1,2,2,9,6.8
S5252,Ahmed,Smith,1,23,0,79.3,45.36,98.11,63.22,93.89,5.47,72.51,58.04,2.0,22.2,0,1,1,2,2,5.5
S5253,Sara,Jones,0,22,2,80.32,91.57,70.1,96.47,96.24,5.33,83.1,99.51,0.0,24.9,0,1,1,1,1,7.6
S5254,Maria,Davis,1,18,3,60.03,58.67,50.03,82.88,75.46,7.13,51.78,94.11,1.0,6.3,1,0,4,0,10,8.7
S5255,Maria,Brown,1,23,1,67.19,40.09,80.98,55.72,82.75,8.79,55.46,85.36,3.0,17.2,0,1,1,1,5,9.0
S5256,Emma,Brown,0,19,2,92.26,54.05,85.41,57.18,50.48,6.17,56.27,57.55,4.0,6.6,0,1,3,0,4,7.1
S5257,Sara,Jones,1,22,1,54.39,45.37,44.3,63.62,78.64,4.25,71.29,62.03,0.0,26.6,0,1,4,2,4,7.5
S5258,Omar,Smith,1,23,2,,45.54,91.01,79.7,73.66,1.12,93.59,59.01,1.0,16.9,1,1,0,0,1,5.4
S5259,John,Brown,0,20,0,74.18,81.57,89.76,,98.12,7.89,82.16,81.55,1.0,27.9,0,1,4,2,1,5.0
S5260,Omar,Williams,1,19,0,91.86,52.84,68.35,63.72,95.09,1.28,98.63,69.94,3.0,7.0,0,1,2,2,1,7.2
S5261,Liam,Davis,1,24,0,65.9,96.08,73.63,93.53,89.88,7.26,52.0,52.39,1.0,13.3,0,1,2,1,8,5.1
S5262,John,Jones,1,24,0,66.94,70.99,82.8,55.46,52.85,5.28,86.1,64.56,0.0,21.9,1,1,2,2,1,6.0
S5263,Ahmed,Johnson,1,24,1,87.58,67.61,80.6,60.38,70.1,3.86,65.71,93.03,4.0,12.3,0,1,0,1,5,6.5
S5264,Ali,Johnson,1,19,1,89.25,66.06,40.99,98.52,84.8,6.13,51.16,89.8,4.0,26.0,0,1,4,1,10,8.7
S5265,John,Smith,1,24,2,61.48,81.56,47.35,56.74,51.48,7.72,91.3,82.15,2.0,29.7,1,1,1,1,6,8.9
S5266,Ali,Williams,1,21,2,98.64,67.14,49.76,94.41,61.79,9.41,58.13,54.28,4.0,12.0,0,1,1,2,7,5.2
S5267,Maria,Brown,1,20,1,54.22,47.72,85.34,85.2,94.38,2.65,60.7,94.14,2.0,14.0,0,1,0,2,5,4.7
S5268,Ali,Johnson,0,21,2,53.43,92.81,66.41,53.65,56.49,9.47,67.02,76.73,1.0,29.2,0,1,3,1,9,5.1
S5269,Maria,Smith,1,23,2,79.78,65.7,72.73,74.19,52.57,9.61,89.42,74.73,3.0,14.0,1,0,4,1,1,6.6
S5270,Sara,Davis,1,20,1,,44.44,86.36,75.95,79.03,8.14,81.23,96.7,1.0,18.9,0,1,3,2,7,7.9
S5271,Sara,Williams,0,19,0,98.04,71.76,60.46,96.61,97.32,8.81,63.24,50.44,4.0,24.2,0,1,1,1,6,6.6
S5272,Emma,Williams,1,21,2,70.25,78.84,84.93,,91.73,6.92,58.42,77.79,2.0,16.0,1,1,0,2,9,8.7
S5273,Emma,Smith,1,22,1,51.26,56.53,66.54,72.34,98.74,0.39,55.48,89.56,2.0,14.3,0,1,3,1,6,7.2
S5274,Ahmed,Smith,1,20,1,,88.02,62.63,55.62,87.68,5.75,57.49,53.18,4.0,17.4,0,1,4,1,2,6.4
S5275,John,Brown,1,19,0,64.48,80.19,59.98,81.96,71.87,7.47,93.41,67.86,1.0,24.5,0,0,4,1,9,7.9
S5276,Ahmed,Smith,1,18,3,71.65,79.02,97.9,60.54,97.33,9.42,96.13,98.87,3.0,12.8,1,1,2,1,4,8.8
S5277,Maria,Brown,1,20,2,,65.25,86.32,53.88,71.33,5.7,98.4,60.59,4.0,13.8,1,1,4,1,9,5.7
S5278,Ahmed,Brown,0,20,1,,97.71,41.21,99.85,67.5,7.94,91.74,76.56,2.0,9.7,0,1,4,0,3,5.4
S5279,Ali,Jones,0,23,3,74.3,56.45,97.44,63.48,72.41,7.05,94.37,87.3,2.0,22.5,0,1,4,2,3,5.1
S5280,Maria,Williams,0,22,2,71.32,74.66,86.53,,90.7,2.81,90.81,69.52,4.0,27.5,0,1,0,1,5,6.7
S5281,Emma,Davis,0,23,0,85.63,58.54,48.95,,95.88,1.55,97.9,70.39,4.0,9.6,0,1,1,2,8,6.3
S5282,Sara,Williams,0,24,0,,84.69,44.58,91.08,67.88,7.51,92.28,53.16,3.0,5.9,0,1,2,1,9,5.2
S5283,Emma,Williams,1,20,1,59.26,42.87,58.49,53.2,73.11,2.34,73.1,59.5,2.0,14.5,1,1,2,2,4,7.6
S5284,John,Jones,1,20,2,,42.75,77.45,55.27,94.92,2.45,66.16,94.03,1.0,15.3,0,1,0,0,8,5.5
S5285,Maria,Brown,1,24,1,,88.65,76.99,54.51,52.35,6.44,79.21,90.92,0.0,21.1,1,1,4,2,10,7.8
S5286,Maria,Brown,1,22,1,58.95,66.06,56.55,52.35,89.19,7.89,80.41,65.23,0.0,7.1,0,1,4,2,5,8.2
S5287,Ali,Smith,1,22,0,,60.47,66.74,82.97,72.71,5.82,78.75,69.09,2.0,25.5,0,1,4,1,9,8.3
S5288,John,Jones,0,21,0,99.72,76.45,52.71,79.42,68.83,8.85,85.34,72.02,4.0,19.3,0,0,4,2,3,4.7
S5289,Sara,Smith,0,19,0,82.61,82.11,43.03,83.14,72.35,2.11,84.95,67.3,4.0,18.6,0,1,4,1,8,5.5
S5290,Omar,Jones,1,19,2,80.33,52.07,71.02,75.28,70.93,2.52,54.36,82.7,4.0,12.9,0,1,1,2,5,6.6
S5291,Maria,Smith,1,21,1,,51.13,60.82,90.88,87.83,6.37,64.28,50.64,0.0,14.1,0,1,3,0,8,8.2
S5292,Maria,Johnson,1,19,1,65.63,97.49,72.57,77.33,96.4,8.29,94.49,94.01,1.0,6.4,0,1,0,2,10,6.0
S5293,Ali,Williams,0,20,1,,75.38,96.79,95.94,74.57,5.39,79.5,65.03,4.0,23.8,1,1,2,0,1,7.3
S5294,Ahmed,Williams,0,21,2,98.45,63.41,48.6,74.28,91.64,0.1,66.43,93.62,4.0,20.1,1,1,3,1,9,6.3
S5295,Liam,Davis,1,21,2,74.84,88.09,40.12,89.53,86.6,6.77,92.52,72.72,3.0,29.4,1,1,4,2,5,4.1
S5296,Sara,Brown,0,19,1,64.51,71.51,44.61,70.37,66.53,8.14,62.45,88.82,3.0,13.8,1,1,3,0,3,5.6
S5297,Emma,Davis,1,18,3,88.51,54.5,67.76,71.76,79.37,2.77,70.46,91.29,4.0,21.7,0,0,1,1,2,7.8
S5298,John,Johnson,0,19,1,,52.4,82.42,92.45,83.34,0.54,63.81,65.06,1.0,28.0,1,1,1,0,3,7.7
S5299,Maria,Davis,0,23,0,,63.81,74.85,,51.17,5.18,93.57,82.02,0.0,22.8,0,1,4,1,1,8.4
S5300,Maria,Williams,1,18,2,90.95,91.59,69.69,78.25,69.8,0.42,86.41,80.37,4.0,6.0,0,1,4,0,6,7.0
S5301,Emma,Brown,0,21,1,56.25,43.69,61.24,86.32,99.63,4.16,73.01,73.8,1.0,20.8,1,1,0,1,7,7.8
S5302,Sara,Johnson,0,18,0,98.84,53.11,58.6,87.52,81.86,0.18,96.62,73.48,4.0,18.6,0,1,2,1,10,6.1
S5303,Liam,Williams,1,20,0,99.28,93.59,62.58,79.57,66.71,2.25,96.37,65.26,4.0,17.5,0,1,4,1,7,5.7
S5304,Ahmed,Smith,0,22,2,96.84,47.3,76.7,72.4,62.5,3.89,85.58,65.51,4.0,18.8,0,0,3,1,2,5.7
S5305,Maria,Jones,1,18,2,74.8,77.78,50.07,63.04,60.47,1.12,94.6,77.41,2.0,16.5,1,1,4,0,3,4.8
S5306,Liam,Johnson,0,23,1,62.3,52.81,86.28,95.47,70.08,1.14,85.97,51.61,4.0,22.3,0,1,4,1,4,6.2
S5307,Sara,Brown,1,22,2,79.1,76.35,74.52,68.49,59.66,8.27,81.41,96.68,1.0,5.4,0,1,3,2,10,8.1
S5308,Emma,Davis,1,20,3,71.0,62.99,56.15,89.95,56.76,0.41,71.04,82.5,1.0,9.7,0,1,2,0,7,4.1
S5309,Ali,Davis,0,23,1,60.3,46.1,70.07,,68.2,6.89,63.67,72.17,0.0,14.1,1,1,4,0,10,6.9
S5310,Ahmed,Johnson,0,24,1,71.18,74.95,97.77,61.61,80.35,8.14,53.01,53.09,3.0,16.3,0,1,4,0,8,4.9
S5311,John,Brown,1,22,3,,80.98,41.23,67.28,57.32,1.31,90.04,81.5,3.0,8.3,0,1,4,0,9,7.7
S5312,Maria,Johnson,0,24,1,53.55,80.82,51.97,,52.22,1.95,56.11,50.89,0.0,25.5,1,1,2,1,6,4.7
S5313,Sara,Brown,0,20,2,66.67,78.22,66.9,65.97,51.73,6.41,70.52,83.99,4.0,28.2,0,1,0,0,7,4.8
S5314,Ali,Davis,0,22,2,50.89,70.01,78.31,52.07,63.37,3.16,61.73,53.63,1.0,23.8,1,1,0,1,8,4.2
S5315,John,Williams,1,22,2,87.47,71.17,52.73,58.69,59.51,4.76,72.73,82.81,3.0,28.2,0,1,1,1,7,6.2
S5316,Omar,Smith,1,19,2,,78.14,95.88,62.96,76.96,8.36,65.75,70.29,1.0,23.6,0,1,4,1,7,7.2
S5317,Sara,Williams,1,23,1,53.13,81.42,78.55,58.8,72.79,1.38,91.48,83.13,0.0,16.0,0,0,4,2,9,5.4
S5318,Sara,Smith,0,23,1,,79.29,92.65,60.19,66.24,6.2,98.91,56.92,1.0,14.8,0,1,2,1,10,4.2
S5319,John,Davis,0,18,0,51.13,75.22,59.76,88.45,91.68,9.42,97.08,55.87,0.0,9.2,0,1,2,1,6,8.7
S5320,Ali,Williams,1,24,0,79.5,49.35,89.74,70.6,75.25,0.57,81.12,62.37,4.0,7.2,0,1,0,2,1,8.3
S5321,Omar,Williams,1,24,2,88.82,52.64,62.69,,54.58,0.6,98.96,70.58,3.0,10.5,1,0,4,2,3,6.3
S5322,Liam,Johnson,0,23,2,89.39,55.61,55.17,98.33,64.79,5.55,70.04,62.65,4.0,18.3,1,1,4,1,5,8.1
S5323,Liam,Jones,0,23,1,51.71,95.18,94.7,72.34,98.67,9.6,76.12,54.1,0.0,8.4,0,1,0,2,9,8.0
S5324,Emma,Davis,0,22,1,95.32,85.56,45.53,96.38,98.85,2.2,62.84,66.25,4.0,28.8,0,1,4,1,1,6.8
S5325,Ali,Brown,0,24,0,,73.17,96.57,64.95,62.73,3.31,94.9,85.29,3.0,10.5,0,1,1,2,2,6.6
S5326,Ahmed,Davis,1,21,2,78.07,55.12,67.51,70.03,58.36,0.99,58.99,79.15,3.0,25.8,0,1,4,2,3,7.3
S5327,Maria,Brown,0,19,1,74.1,46.65,99.56,69.81,74.78,3.62,80.52,98.17,3.0,25.5,0,1,1,0,4,7.6
S5328,John,Brown,0,18,1,52.24,93.93,72.38,77.3,74.07,0.44,89.97,71.8,2.0,8.5,0,1,4,0,6,8.1
S5329,Emma,Smith,1,19,1,78.1,93.56,85.45,79.21,70.51,3.89,79.77,66.64,1.0,22.8,0,1,4,1,7,6.9
S5330,Omar,Brown,1,18,1,70.47,46.64,40.42,62.41,76.47,5.55,53.94,84.68,4.0,25.6,1,1,4,1,7,7.7
S5331,John,Brown,0,20,0,88.64,87.83,69.8,89.68,61.61,9.75,80.57,70.6,4.0,27.1,0,0,2,0,2,4.9
S5332,John,Johnson,1,22,3,,66.8,84.25,74.83,55.75,8.18,88.35,80.92,2.0,28.8,1,1,0,2,3,7.7
S5333,Ali,Williams,0,23,0,84.18,59.44,86.97,50.35,78.52,8.22,59.39,97.31,1.0,28.3,1,1,4,2,1,4.3
S5334,Maria,Davis,0,23,3,55.07,84.35,49.48,79.57,96.63,2.28,86.85,74.96,1.0,12.8,0,1,4,2,1,7.3
S5335,Ahmed,Davis,1,21,3,56.65,76.86,65.14,89.9,56.89,0.87,93.93,74.91,1.0,11.7,0,1,1,2,6,7.6
S5336,Liam,Brown,1,24,2,56.99,86.8,65.14,62.52,85.24,6.03,99.32,88.76,1.0,14.9,1,1,2,1,4,8.8
S5337,Sara,Jones,0,24,1,52.28,44.46,46.22,51.89,71.89,5.21,70.5,87.8,1.0,16.6,0,1,0,2,10,6.1
S5338,Sara,Davis,1,19,0,77.07,59.12,66.58,90.36,64.7,5.17,51.26,75.81,3.0,10.8,0,1,4,0,4,4.6
S5339,John,Brown,0,19,1,89.7,59.16,88.43,98.81,92.66,1.09,70.95,53.24,4.0,7.2,0,1,3,1,9,5.7
S5340,Liam,Smith,0,19,1,80.52,59.79,58.01,53.83,72.82,4.94,83.01,99.04,0.0,21.4,1,1,4,1,8,6.1
S5341,Liam,Smith,0,24,1,78.75,70.15,65.95,96.9,79.17,1.5,94.57,68.87,0.0,9.4,0,0,1,2,3,7.8
S5342,Maria,Smith,1,23,2,84.03,56.98,97.66,67.96,72.15,4.22,96.91,65.84,2.0,27.9,0,1,3,0,3,4.9
